Name,ReviewCount,Brand,ImageURL,Rating
"Paul Sebastian Fine Cologne Spray, Cologne for Men, 4 Oz",28.0,"paul, sebastian",https://i5.walmartimages.com/asr/03d08a07-18d7-41d4-9f8b-9b65d8f22125_1.5e9ab599968c088712c38b9c5523d0c3.jpeg | https://i5.walmartimages.com/asr/34d551cf-ae40-4938-847b-3c7e3f452c3a.c15b2d71302a6a9e1282e51afe6dc7cb.jpeg,4.8
"Rimmel London Lasting Finish Colour Rush Intense Colour Lip Balm, Boom Chic A Boom, 0.095 oz",2.0,rimmel,https://i5.walmartimages.com/asr/42e629cb-a231-42ec-9804-ac784faf534d_1.b29c3219fc20b9d8847f3e2beb33f9ed.jpeg | https://i5.walmartimages.com/asr/ed717cef-3868-4a90-bcdb-913e4c420459_1.07feed7666d95a10428084a62cb6e5d9.jpeg | https://i5.walmartimages.com/asr/35c5e2bb-bc64-4dff-b89a-9c46ddd24476_1.36613e9dfee25e546ea5fab95da7af2f.jpeg,5.0
Garnier Nutrisse Haircolor Nutri-Browns - B3 Cafe Con Leche (Golden Brown) 1 Each (Pack of 6),0.0,nutrisse,https://i5.walmartimages.com/asr/e8a2207b-3479-4333-b552-c8c976fbc417_1.f3b36bb329c03d144fb661fa8a6e4cea.jpeg,0.0
"ProCare Personal Wipe Soft Pack Aloe / Vitamin E Scented, CRW-096 - Pack of 96",2.0,procare,https://i5.walmartimages.com/asr/ca2f0955-92c9-4150-a8c0-f3606d0fb9f2_1.dd425b8e46189cad4db01085393dc470.jpeg,0.0
"Eucerin Eczema Relief Flare-Up Treatment, 2 oz. Tube",126.0,eucerin,https://i5.walmartimages.com/asr/8fefbe2c-cb49-4353-93b0-e556bf03a0a2_1.29ffad5ede41a5b69c9d3a70cd00d835.jpeg | https://i5.walmartimages.com/asr/77c926a8-aec9-4365-a9b3-64ad5f285034_1.98aa400a3a9876213a139154f5e6ed43.jpeg | https://i5.walmartimages.com/asr/9580228d-5583-4168-ba93-4fe2a9720eb6_1.002cdaaa2e66269cb710a5fb98efd081.jpeg | https://i5.walmartimages.com/asr/3425b07a-32c5-4d6c-bc7c-ac539b2bf75e_1.f6895a37fb4d4868d4312fba1a9add73.jpeg | https://i5.walmartimages.com/asr/4b59313f-80e9-4735-927d-44620fc6f876_1.b4d15fb874bde9d6ac86eac275d4eb9b.jpeg | https://i5.walmartimages.com/asr/59d7f418-6c3c-4bdd-9c63-fc8629269b13_1.b872166b5175fa54413b3ac7d42fcf82.jpeg | https://i5.walmartimages.com/asr/c416b676-fa75-44d2-a388-6030f3f8ed3d_1.0f706cc7a79e65a83ddfc4b758cb2dc7.jpeg,4.6
"cleen beauty Moringa Body Butter, 8 fl oz",40.0,"cleen, beauty",https://i5.walmartimages.com/asr/10898371-2c42-46f3-aa86-008a2709711a.f4664ca0e7b2193e92f5a11d4a5fe5a0.jpeg | https://i5.walmartimages.com/asr/73bf5f60-c5bf-464a-8be4-679c497de5e7.75ba058dd9f4f43ec03cc48f182106e2.png | https://i5.walmartimages.com/asr/c9321d59-b470-4793-865f-ca8dcfb66573.3330dbf64c0008ee0d94afa737bfb211.jpeg | https://i5.walmartimages.com/asr/2b01eaaa-6f62-4350-b1c4-b35d12dec297.2181e57539ef6e837cd1131afe6a1122.jpeg | https://i5.walmartimages.com/asr/68c402af-78e5-4e7e-a936-bca49f94f257.9c9dafb5ade7e45e2e4143ff08291678.jpeg | https://i5.walmartimages.com/asr/950dc9c9-72f0-406b-a501-81df68226e28.e9cecbac2568a7f5c7be7a8728fceeaf.png | https://i5.walmartimages.com/asr/895f7111-bf1e-491e-b8c3-7a32cb5def79.c85c43821c32345656e2997e8c6052e7.jpeg | https://i5.walmartimages.com/asr/0e06be9d-010e-46ea-b0d7-4773df9325d5.0ae181af6abb6ba2d4a7da590f32942d.jpeg | https://i5.walmartimages.com/asr/9e7753de-e7c4-4265-ae63-07e80348c373.c7f67cd339d347f68838ba6c9960637d.jpeg,4.6
"BioAstin Hawaiian Astaxanthin, Vegan, 12mg, 75 Ct",3.0,bioastin,https://i5.walmartimages.com/asr/6da9e238-b19e-4c65-a5f3-c0bfd5969654_1.97d5bf762ff3aef306b65ec2a6619353.jpeg | https://i5.walmartimages.com/asr/aacab72d-1087-487e-b491-1a8691c5bcd7_1.8aa37a5209a0f98bbf7fe9a9f8903e1c.jpeg | https://i5.walmartimages.com/asr/4797bf7b-2388-47fd-9a67-4d98bfd60cf6_1.4c129ef2bbcdd10a982f592f89b9d909.jpeg | https://i5.walmartimages.com/asr/1ae9fe6f-0812-42f6-be9d-b37b4ec8526a_1.f60db57a040013598d0ee2b47c534029.jpeg | https://i5.walmartimages.com/asr/9857dc4a-43df-4552-92fb-a844d09d6598_1.c406773bb11585d5be551b39f30c4404.jpeg | https://i5.walmartimages.com/asr/75074284-16dc-494d-982a-a27bc597962f_1.3de05169bf6d17714d5d5116be9eea5e.jpeg,5.0
"Joico Lumishine Permanent Creme Color 6nv/6.02, 2.5 Ounce",0.0,joico,https://i5.walmartimages.com/asr/ae022967-f87d-40ee-b388-1fd2b93128e0_1.54a106c3c16fe9a8964075327d76029b.jpeg | https://i5.walmartimages.com/asr/cad36ab2-9f2e-4b12-8239-e55046a5a5ad_1.54a106c3c16fe9a8964075327d76029b.jpeg,0.0
"Bytewise Organic Moringa Leaf Powder, 12 Oz",0.0,bytewise,https://i5.walmartimages.com/asr/076f2b3f-fdc3-48ce-8627-61ed6b6d0a18_1.0b1ab24e9d04324ee847061f0dee4ead.jpeg | https://i5.walmartimages.com/asr/3d41882e-4efc-4471-897b-fb78eea5c3aa_1.2531cf51f2d2874c00e1b7ae74d09c4c.jpeg | https://i5.walmartimages.com/asr/e7c1d19c-3f33-44ae-8f04-d0f4d468c2f7_1.6344dbb187b7e8b8614f12bfd3326efc.jpeg,0.0
Ag Hair Cosmetics Ultradynamics Extra-Firm Finishing Hairspray 10 Oz,0.0,"ag, hair",https://i5.walmartimages.com/asr/5d217d98-a385-443d-97ba-227fd602b396_1.4253e13aebf5b1e58bad355c768fb3a3.jpeg,0.0
"Black Radiance Perfect Tone Matte Lip Crème, Succulent Plum",27.0,"black, radiance",https://i5.walmartimages.com/asr/a1fdace5-049c-43b8-ae78-7a6d4d17b988.65a14c61c0e633b90a25c02a3ad3e92b.jpeg | https://i5.walmartimages.com/asr/9496d457-c1a2-4a4c-8f97-ef7a18b6e6ce.a299d4c030eed90ce6377d03a6de39e6.jpeg | https://i5.walmartimages.com/asr/6aba17ca-2e2d-409f-a6ea-785e055d4020.179b2cb8308ac54ad9c91b9934ff4f07.jpeg,4.9
J.R. Watkins Tub and Tile Cleaner Spray Orange Scent,7.0,watkins,https://i5.walmartimages.com/asr/29e66b1a-78b7-4ae0-9042-f0b07774cc70.a30714e78fe7c1d4edb641ee6a8b0a57.jpeg | https://i5.walmartimages.com/asr/255a91ff-fa85-44e4-bd43-9e76daa8965c_1.dbba1fd592b9c29bc284424685689ace.jpeg,0.0
OPI Nail Dipping Powder Perfection Combo - Liquid Set + Im Not Really a Waitress H08,1.0,opi,https://i5.walmartimages.com/asr/ef1607ee-5bdb-4837-bb1d-99ef2bd2096f.49d4f8e43a1ff852ae6fcba3849e0eff.jpeg,3.0
"NOW Foods 100% Pure Eucalyptus Oil, 2 Fl Oz",23.0,now,https://i5.walmartimages.com/asr/e20a3058-4657-42b8-9ab7-4df3b7d9bb4d_1.9ff4301fe09b422cb8b653223bf77b07.jpeg | https://i5.walmartimages.com/asr/6e957513-d2a8-43a5-b59b-af2047d1532f_1.92e0e36cfc63e819181c727ae0a58e58.jpeg,0.0
"6 Pack - Listerine 24-HR Tooth Sensitivity Relief & Protection Alcohol-Free Formula Sensitivity Mouthwash, Fresh Mint Fl",1015.0,listerine,https://i5.walmartimages.com/asr/67345dd6-ba89-45af-ab5a-ddc45f4aca3e_1.a587fe5da1f4bc5634c5113ac470bd4c.jpeg | https://i5.walmartimages.com/asr/1be229fc-f295-4d81-b860-26e85602407f_1.aea0b5570f482cded3a89ccd557246cf.jpeg,4.5
"Oral-B Disney Star Wars Kids Battery Toothbrush, Extra Soft Bristles",474.0,,https://i5.walmartimages.com/asr/9010c28a-96e0-4631-8f4d-4132598f6961.ca82c0616c2313f8b49d062d1d57671e.jpeg | https://i5.walmartimages.com/asr/3f863fb4-5d20-4713-ac67-d5a0925d972f.0fe183039ea7095ef0da7a39566468d1.jpeg | https://i5.walmartimages.com/asr/03729596-8ab3-42ec-ab6b-4ceb73a29a6b.2c025e312c64d4332a42107c9e3bcd4a.jpeg | https://i5.walmartimages.com/asr/dc3c6f68-443b-4097-8ef7-7c8863a19efa.6005ada89b87f35f6cfe437d5ba76c2d.jpeg | https://i5.walmartimages.com/asr/38f348d4-947b-43bc-8c7e-3bb9e97a9390.d9570367279b8d83b9f778db851c5b0b.jpeg | https://i5.walmartimages.com/asr/e02c5e5e-536e-46ac-bbe8-f469e391da97.ffd3fb2630f836ee02ed9e0fe7fd3975.jpeg | https://i5.walmartimages.com/asr/8a30b14d-f130-42b7-9117-bbe3673cec2b.357fa7fd9a57a92cb0c652f4586551e9.jpeg | https://i5.walmartimages.com/asr/5f608bad-5119-4c93-b0c5-315a0dbde5f3.2e4a071433cc9a7f1994911d747b7b45.jpeg | https://i5.walmartimages.com/asr/3641c2b9-e1b6-4d0b-a19a-b316cadd7030.790644f95e8949524fc82fdf14c6a36c.jpeg,4.7
"Oral-B Pulsar Gum Care Electric Toothbrush, Battery Powered, Soft",8.0,colgate,https://i5.walmartimages.com/asr/6b4968d1-ce98-4a9c-9c20-a0a44a8dbacb.f1e960133b61b91b33bc67ad6edd4c61.jpeg | https://i5.walmartimages.com/asr/97f8a1e4-3295-45b1-b68b-aff5dc7f10cd.5e1891c2e436f999f080a8c59afd5e8e.jpeg | https://i5.walmartimages.com/asr/d365af0f-8753-4856-8836-1184ae5a8454.e0df81d01d092e681f77d69914a96aca.jpeg | https://i5.walmartimages.com/asr/e80c0218-4c2a-4917-b248-43f177b68414.5dea6913e416fba811c6c2fbd304ac34.jpeg | https://i5.walmartimages.com/asr/50c30a4d-9fb8-4e70-820f-5d0b9c877bfc.234d5c99af267681d3148f16a346bb69.jpeg | https://i5.walmartimages.com/asr/871513f8-e3e8-47e4-9615-3ca44171061c.e480c5405ca2ce43984e7da216513581.jpeg | https://i5.walmartimages.com/asr/4d0b47b9-119d-4879-afb9-3c39cd7f10a5.c3c5d9b80f1e6127e10b983a5c0e9aa6.jpeg | https://i5.walmartimages.com/asr/ab893de5-b5b5-4ed4-9dad-6b1469e067a6.0e61c570cd3f1db40bd27281b8b5bde6.jpeg,4.5
Coppertone Sport Sunscreen SPF 50 3 oz,0.0,coppertone,https://i5.walmartimages.com/asr/3da0339c-28ca-4794-8132-0eb23c384831_1.27bcd8f609e8f1dc41608e7674204e45.jpeg,0.0
"Milani Color Statement Lipstick, Sweet Nectar",630.0,milani,https://i5.walmartimages.com/asr/4189c255-ac7e-40c7-bcc9-691693db50ef_1.f7267325a1eb03cae975fe2941d2663b.jpeg,4.6
"Gain Flings Moonlight Breeze, 42 Ct Laundry Detergent Pacs",343.0,gain,https://i5.walmartimages.com/asr/515ba824-dc5e-4a0b-b2bd-d9fd9f6fe2cf.8223dfd982020f6d8506466c75221635.jpeg | https://i5.walmartimages.com/asr/42ea782e-ac77-45c6-baa8-d9e2c70513cb.d0f870d7c4e3dce942e0e22ee4485255.jpeg | https://i5.walmartimages.com/asr/62d49261-a95a-4492-8a1b-690d66ae217f.d951438f240c26b8baf61039b45cef07.jpeg | https://i5.walmartimages.com/asr/60643e9f-15f3-47f3-811a-faf1651244c2.8cb1d50c8cd00b2e110c4d5f567978af.jpeg | https://i5.walmartimages.com/asr/bab8c1ae-23b4-4ed9-82d0-887b9347b1cd.b8b4e14425a0645505e32cf27f4b9dad.jpeg | https://i5.walmartimages.com/asr/76f11882-a7ca-4091-b926-fdea95de01ea.6938ae1d173a8806bc8bbbb18688d69d.jpeg | https://i5.walmartimages.com/asr/b04d7fb9-831c-43c5-9ef8-4c902137bb87.08bd56dcec95f5bf3f9b95433df93cae.jpeg | https://i5.walmartimages.com/asr/642ff596-72e8-4b65-a1b8-38f9fa725069.9784c18a7d400e2c37fa7eecdc8c8bf8.jpeg,4.6
"LOreal Paris Infallible Pro Last 2 Step Lipstick, Permanent Blush, 1 kit",461.0,paris,https://i5.walmartimages.com/asr/3adec924-7090-47f6-b57c-e5a8e40b4074_1.305e361e942d81d7b358b855ef13c4cb.jpeg | https://i5.walmartimages.com/asr/6b4c9066-1eda-4f40-b736-f96c92112619_1.85b705dbe8c0391ba5b09cf52dbbd859.jpeg,4.0
Manz.Kids Detangling Lotion 8.4 Fo,6.0,grisi,https://i5.walmartimages.com/asr/103109f9-8a9d-4bfd-962f-86830777c051_1.dc7e5e05deebd73be70d785ec5aabc5e.jpeg | https://i5.walmartimages.com/asr/77e3b53d-9604-40ae-9577-bc4371438334_1.eb9b4b80d6746958949c0090c6c22a0d.jpeg,4.3
"Garnier Nutrisse Nourishing Hair Color Creme, 12 Natural Blue Black, 1 kit",3954.0,garnier,https://i5.walmartimages.com/asr/0bc0ea8b-8f81-4440-9256-24c43ff514ae_1.22707e5f497183d09d682341522364cb.jpeg | https://i5.walmartimages.com/asr/5664f2ee-5e50-4096-824f-98b23753de94_1.1805176d4126c8b6c3e3cde8c7163751.jpeg | https://i5.walmartimages.com/asr/e08436ce-2b45-4f31-ba87-9b139ca3b9f8.8308a80d12f470c8b1b6b148ea3cb936.jpeg | https://i5.walmartimages.com/asr/60f1b649-4b24-482f-bc06-4161cb027e4c.452cc3c642970e24f9ef4c483c32f08f.jpeg | https://i5.walmartimages.com/asr/52629852-99bc-4df6-a517-70a88bf2b75f.58f5900dfaa3cb525ba5f4168c0f20ad.jpeg | https://i5.walmartimages.com/asr/8e099f8b-f769-4cfb-9863-8e1009f81ece.6d3fdf7ab13b39ed7cc38b11217d2de2.jpeg | https://i5.walmartimages.com/asr/85b20fc7-dde9-48dd-aaaf-7efb39580c28_1.5e2d3a346d05e273977a6ff591a676e8.jpeg | https://i5.walmartimages.com/asr/982f6e6b-3bae-4036-b77a-3cb7573f8548_1.ad4524e85a88832f5365903e4ef1dc11.jpeg | https://i5.walmartimages.com/asr/215eeda9-eff5-4bc0-84ac-a27fe09fb661.afe41fff5df170b5417782af0920d449.jpeg | https://i5.walmartimages.com/asr/fc216091-b91e-4679-a2f1-dc637f176e63.08db5ccd92ba19b8c616081201cc9c92.jpeg,0.0
"BLK/OPL Skin Perfecting Stick Foundation SPF 15, Hypoallergenic, Nutmeg",237.0,"black, opal",https://i5.walmartimages.com/asr/79d44606-caeb-4820-a1fd-77f21c21eca3.da9d999d68ec69cb02b4dc918c8929ff.jpeg | https://i5.walmartimages.com/asr/2a0e5458-b1f6-4c13-999b-730eaf63de11_1.c8f5f634da064ce4077a67a720f4a078.png,4.5
"Coconut Papaya Ultra Hydr. Shamp. by Bain de Terre for Unisex, 13.5 oz",0.0,"bain, de, terre",https://i5.walmartimages.com/asr/89d88ad7-5737-4e75-9abb-80e0a5ac1c19_1.d4ddced4a3858e5220edfc5378ceb9f5.jpeg | https://i5.walmartimages.com/asr/49798ab0-c847-49cb-8428-1f782e58b1fb_1.9adcc9242110784bff6b1124d0240dab.jpeg,0.0
Eternity Now by Calvin Klein,0.0,"calvin, klein",https://i5.walmartimages.com/asr/9de0090d-a4b1-4493-87d8-863d27d2046d_1.58287622139f9312dbdef8bb1638f295.jpeg,0.0
Firefly Ready Go My Little Pony Toothbrush,63.0,firefly,https://i5.walmartimages.com/asr/8c1ed981-e160-4e57-85ae-fcc8083f598b_1.467f441677d575aead3e6dbc3dc27853.jpeg | https://i5.walmartimages.com/asr/2bfd6fc3-afd6-482b-af13-60945d7cca73_1.7a3d296c4f1256605dff11a15fc182d7.jpeg | https://i5.walmartimages.com/asr/a2a23f0d-e2de-461a-85c1-7ffb074f060c_1.2ba81a31da81b81713cb831df9a141a9.jpeg | https://i5.walmartimages.com/asr/1c84f4e3-e86d-4e4b-9ab9-28e7f1e05388_1.56bd9b007f0c16cd5cc914f1257dc803.jpeg | https://i5.walmartimages.com/asr/0e3d3fd6-c5df-4e69-8e24-0a1cb94e724f_1.f00a532dd8e27c6010e6cdb6e6c242f0.jpeg | https://i5.walmartimages.com/asr/9011911d-b91b-40aa-b30d-84906ceccd43_1.c88ed323f5c2c4ab511b6f48688ae2b6.jpeg | https://i5.walmartimages.com/asr/59be60b3-f20d-44c6-874e-95f629eaafed_4.7869d68ef645cb0b3ba06156106a057b.jpeg | https://i5.walmartimages.com/asr/d809481e-d327-4b3c-a0da-9b534709e642_1.e5d8dc9b4565deccf13a43555dc50028.jpeg,4.8
"LOreal Paris Colour Riche Glossy Balm, Innocent Coral",41.0,paris,https://i5.walmartimages.com/asr/a313e50a-5f82-4329-9e51-408648ca01cc_1.1127d2890fc904c680c5285344776e24.jpeg | https://i5.walmartimages.com/asr/b6701bbb-61a6-4c0a-a9d3-0d74becf229c_1.8e0d0350d3fa86c326b2483b3f4a614d.jpeg | https://i5.walmartimages.com/asr/0cb065c3-eb1d-48e3-b878-a7427f70e5c0_1.f9b255bbc30dc5ce6d143cbf4f4c4502.jpeg | https://i5.walmartimages.com/asr/f20b59ba-832e-4ebf-b67d-a237c62a1aa8_1.db0f03c9fe3e9044b8615129b876aa09.jpeg,4.0
DevLon NorthWest Paraffin Wax Refill Spa Antibacterial Liquid Treatment 16 fl. oz. Lavender 6 PC,2.0,"devlon, northwest",https://i5.walmartimages.com/asr/8d09b64a-e890-4b68-8330-1b36eac272df_1.cbab5cf72eae9b15afdabb9f1d1089b3.jpeg | https://i5.walmartimages.com/asr/e15dee39-22e4-409d-9fb7-f1bd915573df_1.2f32d7684ad112ef03fcf5ff79391c40.jpeg | https://i5.walmartimages.com/asr/6d65f2f6-acb4-4ecb-a5ae-735e8a69d37b_1.564ba5bfeefd441bf04f7fc5e78bdd34.jpeg | https://i5.walmartimages.com/asr/29a39893-6763-4990-a7b4-88b63e2872f2_1.b6a8ccd7f6d848ff72f7538df0117914.jpeg | https://i5.walmartimages.com/asr/2206de12-324d-41f6-93f7-a00f3a1c4de8_1.5f482e5a3a702845bea77b1b8380344f.jpeg | https://i5.walmartimages.com/asr/1a3e2184-15f6-4cbb-a93f-c862da862b00_1.956da3e8af008651788c1582c6b10984.jpeg | https://i5.walmartimages.com/asr/9880c2b9-9357-4293-8311-de34658b23c6_1.9bbc37e026d711a9426b3a375905614b.jpeg,2.0
"Aveda Blue Malva Color Conditioner, 8.5 Oz",4.0,aveda,https://i5.walmartimages.com/asr/1069af19-f9eb-4dd4-8568-6ade84f7e91d_1.d685e1233d2498e95ebbff8b4c1f7dd0.jpeg | https://i5.walmartimages.com/asr/22bf0505-f127-4e6e-a0f7-44e8dd4b85fd_1.f21ed62b6ad9a051a6667275c8842a69.jpeg | https://i5.walmartimages.com/asr/f78c5f3d-4843-4c13-afe7-06391a0431fa_1.7ad5e5e620333b649888a5d16ee9d820.jpeg,4.3
"L.A. Colors Mineral Blush, Spiced Rum",14.0,"l, colors",https://i5.walmartimages.com/asr/e749255f-bde1-4fd3-9390-142b5c0a840c_1.8a97bf0687ccfb805f4c5291f780e9ba.jpeg,3.4
"(3 Pack) Tadin Boldo Herbal Tea (24 Teabags) / Helps Support Kidney, Gallbadder, and Liver",0.0,tadin,https://i5.walmartimages.com/asr/074ad2ee-562b-4bab-9f64-b8ad73a1d6fe_1.9c1be1c7f99807178f31229543871479.jpeg | https://i5.walmartimages.com/asr/762bd53f-5d74-4245-89ef-f826a836f4f1_1.0418f6da58d0f65cf39c01f2836025ca.jpeg,0.0
Unique Bargains Satin Silk Fitted Sheet 12&quot Deep Pocket Bottom Sheet,7.0,"unique, bargains",https://i5.walmartimages.com/asr/6eab7660-6bd8-4783-9b4a-2e6f6388bc62_1.0445ad156c602f2ddf3b304d2d75b99e.jpeg | https://i5.walmartimages.com/asr/fc84e680-bd16-42d5-8b50-e115e72c56b5_1.f52b421701f3dc50937986166e7d098e.jpeg | https://i5.walmartimages.com/asr/7f8d4e38-2fc8-4fc9-a038-811b5e8ac538_1.d964dedb849e0e36b357dc186a605349.jpeg | https://i5.walmartimages.com/asr/937d13d8-bb48-4ae8-88d4-404e76951645_1.6a9f024ca6d1f70cd8c2c36a124b3cec.jpeg | https://i5.walmartimages.com/asr/bc36093d-737d-4519-a0d9-a3e68da0eac7_1.a33d9fc99c80d97499db99ddf1e14f48.jpeg | https://i5.walmartimages.com/asr/4ddb8ec8-c25c-44bf-91c8-c88e47e12405_1.e6e61292d034e7fce6984ed74a97dcf3.jpeg | https://i5.walmartimages.com/asr/31521a5a-fb57-4eea-b9bd-1d5ed9328054_1.2fcb731ea968ed445c39a097b0a462fc.jpeg,4.6
"Crest 3D White Brilliance Mouthwash, Alcohol Free, Mint, 33.8 fl oz",63.0,crest,https://i5.walmartimages.com/asr/1fcc5525-9ae3-4c3e-8df9-588d77a7191b_1.b0dba39000cbea3c6bff9ec679eac8c0.jpeg | https://i5.walmartimages.com/asr/27281c8d-15da-4953-8c3b-12eee5d82308_1.efaf2b6ca34292e698daa9f7d8043a0c.jpeg | https://i5.walmartimages.com/asr/74205f38-4b06-4298-a91a-84f924a732f0_2.3f8e2b4dd481f1e5c7bb9feac0799600.jpeg | https://i5.walmartimages.com/asr/73ac4d03-1b96-46b3-875a-3e175957f010_1.2ac3f4cd69b0b86bee8e709cac245fbd.jpeg | https://i5.walmartimages.com/asr/d35fb074-590c-4f49-83f7-ff03046c0e12_1.8678060878702ed21cf65769958c221e.jpeg | https://i5.walmartimages.com/asr/1bd6336d-6f91-4b86-a7e9-ab1433a532bb_1.8b4d1b17110cf8babeb34bcee90a9848.jpeg,0.0
"Sally Hansen Insta-Dri Nail Color, Slick Slate",4546.0,"sally, hansen",https://i5.walmartimages.com/asr/42d79922-5d78-44fb-a1bf-8becafeef185_1.f7cb7c48ecef342fee5c51738fece7c3.jpeg | https://i5.walmartimages.com/asr/f5ef69d8-1e1c-42b3-8852-8aaedbbdaffe_1.82cb62c22b29225d267d36b367acd482.jpeg,4.4
"Manitoba Harvest Hemp Yeah! Organic Max Protein Powder, Unsweetened, 16oz; with 20g protein and 4.5g Omegas 3&6 per Serving, Preservative Free, Non-GMO (Packaging May Vary)",0.0,"manitoba, harvest",https://i5.walmartimages.com/asr/97bccdfa-9ea8-4997-a8e9-83b33995b6cb.18300dc67c36754e8074a2ba12f6fa0d.jpeg | https://i5.walmartimages.com/asr/a1c29b09-0845-4789-9238-b36828c629de.3866d97e0072b5de1045376c172573e0.jpeg,0.0
"Burts Bees 100% Natural Moisturizing Lip Shimmer, Fig - 1 Tube",1332.0,bees,https://i5.walmartimages.com/asr/c6c31fc5-aa08-46cf-a0dc-449782c778d5.aa05eafe05faef5e6a81b0fb661763d1.jpeg | https://i5.walmartimages.com/asr/8dcd0581-82b3-4dc2-ae9f-5104944d4a52_1.07b9cd3670b55334766cda970a674906.jpeg | https://i5.walmartimages.com/asr/46036c7a-7270-4871-afaf-e8043d3ac6d6_2.131d1b1dc6d74e14f869fa0b99675a1f.jpeg | https://i5.walmartimages.com/asr/8ea7e30e-cd9b-4963-ae09-3290e64bb3d7_2.be9f1d62cfd6243574b20d9ce956d40b.jpeg | https://i5.walmartimages.com/asr/7d71a410-e139-4f82-83cb-cb66ea15314e_1.f01fc05dc653f6e56c88e363b545bca5.jpeg | https://i5.walmartimages.com/asr/2edc65b5-2cd6-4fa2-8876-81542d35a017_1.d95b8364fcbaad55b6da799fca067aeb.jpeg | https://i5.walmartimages.com/asr/d37f9d04-921a-4a31-b45a-e4bd94e9dc84_1.1bd9c16bc715716b02c63f115f9f56d4.jpeg | https://i5.walmartimages.com/asr/967a9cf5-c7b4-452e-9785-887ce7d525bc_1.5c08a9ccf7cb217c2db54722d2164bc0.jpeg,4.6
Covergirl Lash Exact Waterproof Mascara,163.0,covergirl,https://i5.walmartimages.com/asr/64271258-d00d-443f-b249-cf43df608b43_1.a975f12ee1b60552030b6dd46889a4b4.jpeg | https://i5.walmartimages.com/asr/3e89c8b2-fd6b-481f-b897-df41f99843bb_1.1e03fb14318c36db98e8f16e19b4d71d.jpeg,4.0
"NARS PowerMatte Lip Pigment, Give It Up",0.0,nars,https://i5.walmartimages.com/asr/6f22783d-bb9e-44c4-84cc-c8005a3e12b4.1c3d2bef3ca11fa8c8fbded25c565b56.jpeg | https://i5.walmartimages.com/asr/79b67c81-73ed-4d9e-86b1-1fa8a35b7469_1.15f352c3e504c7e3e4388c2de97a318b.jpeg | https://i5.walmartimages.com/asr/95a166a4-d37e-4932-b608-1b0b9fa24019_1.15f352c3e504c7e3e4388c2de97a318b.jpeg | https://i5.walmartimages.com/asr/71abfa77-18be-46a7-987e-9f600e51587a_1.15f352c3e504c7e3e4388c2de97a318b.jpeg | https://i5.walmartimages.com/asr/25bc3fac-9bb0-4103-be48-80d9e01c4dd3_1.15f352c3e504c7e3e4388c2de97a318b.jpeg | https://i5.walmartimages.com/asr/d5715356-438e-4286-af70-0c60c3cb0cd7_1.15f352c3e504c7e3e4388c2de97a318b.jpeg,0.0
Manitoba Harvest - Hemp Yeah Protein Packed Super Seed Bar Coconut Cashew Dark Chocolate - 1.59 oz.,0.0,"manitoba, harvest",https://i5.walmartimages.com/asr/0422514d-74df-4685-a775-84d48eed87a8_1.7368298c8219dc53d20a8ff9f9010bc7.jpeg | https://i5.walmartimages.com/asr/d0a7bac3-7fb8-46db-bad6-e4b129681edb_1.76387bd99868d6cdf6de4bcba82c1c1e.jpeg | https://i5.walmartimages.com/asr/018f86a5-9700-4519-9eef-46e8dbcb04e0_1.bd09c46d3212764a2c854c839217c50b.jpeg | https://i5.walmartimages.com/asr/246d7f71-2a9c-4b75-9de2-c4cd4b11fbf1_1.244d1d43b10c9d2fc70d799d0b8b548a.jpeg,0.0
"Ddrops Baby, Liquid Vitamin D3, 400 IU, 0.08 fl oz (2.5 ml), 90 Drops",41.0,ddrops,https://i5.walmartimages.com/asr/10a55989-13f0-49c0-936b-3b02bce35d1a_1.158841a63bab11c98dcbc86d5b323fdb.jpeg | https://i5.walmartimages.com/asr/85755a4f-7835-42a8-a4ca-45e168dbd2f8_1.7f18a1f82f3babe2225b1fe0bd90918f.jpeg,4.6
"Mrs. Meyers Clean Day Body Wash, RainWater Scent, 16 ounce bottle",1588.0,"mrs, clean, day",https://i5.walmartimages.com/asr/bd087742-f044-40a9-ba1f-364ffb2ba9c0_1.f7279c64f3993faf1d0b1d0f667ecf00.jpeg | https://i5.walmartimages.com/asr/912f083e-1dbd-481c-b378-9ed05207b9a2_1.792fe27ed7af1c1afe3fa95d89df94b9.jpeg | https://i5.walmartimages.com/asr/2555ce0a-9461-4165-8d3e-7154fc248e1b_1.5b4853507fb97006741b71c6dce10f65.jpeg,4.6
"2 Pack Boiron Camilia Teething Relief, 30 Count Ea (0.034 fl oz each)",5.0,boiron,https://i5.walmartimages.com/asr/aaa0395e-d8fa-4fab-ad8a-259a96692ced_1.1fe8ddbb745868422ba758a82a4541f9.jpeg,5.0
"COVERGIRL Outlast All-Day Moisturizing Lip Color, Radiant Red",36.0,covergirl,https://i5.walmartimages.com/asr/4479896f-c6c4-40a7-9ea1-f23133cfdf78_1.401b1da8d840a02741dfd4fb4887e93a.jpeg | https://i5.walmartimages.com/asr/d762b289-0ca6-453f-94c9-39224cb9ffd7_1.f30c91ed5e1780873e8e36f8def032b9.jpeg,0.0
